global_step,episode,episode_inner_step,buffer_size,epsilon,episode_reward_so_far,episode_avg_loss_so_far,episode_success_rate_so_far
1375000,5,32952,400000,0.18731402388059704,30635.185587525368,0.0022430496080077618,0.6583515416363195
1380000,5,37952,400000,0.18435880000000004,34657.745935320854,0.00224003106162069,0.646606239460371
1385000,5,42952,400000,0.18140357611940305,38881.50458288193,0.0022546067952286205,0.6405988079716893
1390000,5,47952,400000,0.17844835223880595,42963.76421880722,0.00224827215651369,0.6341132799466133
1395000,5,52952,400000,0.17549312835820896,47158.20198786259,0.0022481119108312487,0.6300234174346578
1400000,5,57952,400000,0.17253790447761197,51474.21227490902,0.002277802086567696,0.6279852291551629
1405000,5,62952,400000,0.16958268059701498,55527.27463006973,0.0022768739208031885,0.6236338797814208
1410000,5,67952,400000,0.16662745671641788,59742.397475242615,0.002275026651700047,0.6215122439368966
1415000,5,72952,400000,0.16367223283582089,63880.92859530449,0.0022632924912273917,0.6193798662134006
1420000,5,77952,400000,0.1607170089552239,68208.87414121628,0.0022553827341933994,0.6189963054187192
1425000,5,82952,400000,0.1577617850746269,72347.75218784809,0.00224745461915785,0.6170435914745878
1430000,5,87952,400000,0.1548065611940298,76691.72255969048,0.002233926592752056,0.6167341277060214
1435000,5,92952,400000,0.15185133731343292,80994.39562392235,0.002223216588043877,0.6162535502194681
1440000,5,97952,400000,0.14889611343283582,86509.77754867077,0.0022179106208928077,0.6245610094740282
1445000,5,102952,400000,0.14594088955223883,92099.77892434597,0.0022115965609312243,0.6326831921672236
1450000,5,107952,400000,0.14298566567164173,96534.76022088528,0.0022110297508184684,0.6324477545575812
1455000,5,112952,400000,0.14003044179104485,101331.00828158855,0.002205616206095422,0.6343402507259721
1460000,5,117952,400000,0.13707521791044774,106099.21545290947,0.002201802230847613,0.6360129544221378
1465000,5,122952,400000,0.13411999402985075,110770.02153086662,0.0021969133441246116,0.6367444205868957
1470000,5,127952,400000,0.13116477014925376,115425.17361557484,0.0021973637752066544,0.6373093034888083
1475000,5,132952,400000,0.12820954626865677,120162.08533704281,0.002195079288023431,0.638403333533907
1480000,5,137952,400000,0.12525432238805967,125178.93301260471,0.0021895347688651386,0.6406793667362561
1485000,5,142952,400000,0.12229909850746268,131086.15696430206,0.002194765796319089,0.647385136269517
1490000,5,147952,400000,0.11934387462686569,136772.69677889347,0.0021980824520775855,0.6524210554774521
1495000,5,152952,400000,0.1163886507462687,141049.62106192112,0.0022010839079381404,0.6505570375019614
1500000,5,157952,400000,0.1134334268656716,145317.96837818623,0.0022055053010053465,0.6487034035656402
1505000,5,162952,400000,0.1104782029850746,150163.13205707073,0.002207774923734075,0.6494611910255781
1510000,5,167952,400000,0.10752297910447761,153998.20274150372,0.0022081421055754257,0.6459881394684196
1515000,5,172952,400000,0.10456775522388062,157924.73052573204,0.0022094742549206878,0.6429356121929783
1520000,5,177952,400000,0.10161253134328352,162485.5575569868,0.002210844496052812,0.6426114907390758
1525000,5,182952,400000,0.09865730746268664,167155.23785555363,0.002211083842328832,0.6425783812147449
1530000,5,187952,400000,0.09570208358208954,171493.97883021832,0.0022102042962427334,0.6413818421724695
1535000,5,192952,400000,0.09274685970149255,175910.34760451317,0.002212060603594912,0.6404857166549194
1540000,5,197952,400000,0.08979163582089544,180676.3586012125,0.0022120736084060757,0.6407816036210798
1545000,5,202952,400000,0.08683641194029856,185509.2163735628,0.002212300844356588,0.6413142023729749
1550000,5,207952,400000,0.08388118805970146,189935.5074402094,0.0022141016053977697,0.6404939601446488
1555000,5,212952,400000,0.08092596417910447,194552.6922725439,0.002215883774781567,0.6402945264660581
1560000,5,217952,400000,0.07797074029850748,199239.08751428127,0.00221395082098979,0.6403978857730143
1565000,5,222952,400000,0.07501551641791049,203983.7565268278,0.0022102782902005866,0.640689475761599
1570000,5,227952,400000,0.07206029253731339,208987.06266450882,0.0022063965171573437,0.6417315926159893
1575000,5,232952,400000,0.0691050686567164,213810.84363281727,0.0022054259431791598,0.6419605755692159
1580000,5,237952,400000,0.0661498447761194,218262.8205127716,0.002204621465603809,0.6413394298009683
1585000,5,242952,400000,0.06319462089552241,222871.2365962267,0.002205444151759826,0.6410690177483618
1590000,5,247952,400000,0.06023939701492531,227821.91343283653,0.002205054962501859,0.6417653416790347
1595000,5,252952,400000,0.05728417313432832,232408.95602703094,0.0022058726313353835,0.6414655744963471
1600000,5,257952,400000,0.05432894925373133,236926.99717342854,0.0022055136479435656,0.6410727577223669
1605000,5,262952,400000,0.05137372537313434,241978.17980909348,0.002202753617393183,0.6421400103440932
1610000,5,267952,400000,0.048418501492537236,247057.1193871498,0.0022065816088150413,0.6431039887741088
1615000,5,272952,400000,0.045463277611940356,251861.8166744709,0.002205008200122986,0.6433768574694452
1620000,5,277952,400000,0.042508053731343365,256776.46941804886,0.0022034019334446655,0.6439888901680866
1625000,5,282952,400000,0.03955282985074626,261704.63865602016,0.00220152678886353,0.6445439509174701
1630000,5,287952,400000,0.03659760597014927,266279.7061766386,0.0022011138523681142,0.6442115352558759
1635000,5,292952,400000,0.03364238208955228,271426.29132187366,0.002201881109095547,0.6451910210546438
1640000,5,297952,400000,0.03068715820895529,276483.2450898886,0.0022005147242956584,0.6459060519815272
1645000,5,302952,400000,0.027731934328358188,281584.457498312,0.0022011323872475966,0.6467361166125327
1650000,5,307952,400000,0.024776710447761308,286480.6542506218,0.002202569310888676,0.6469904400685821
1655000,5,312952,400000,0.021821486567164206,291370.7954480648,0.002205856658536344,0.6472462230629618
1660000,5,317952,400000,0.018866262686567215,296476.42650580406,0.0022055198485989255,0.6479783111916264
1665000,5,322952,400000,0.015911038805970112,301490.54459643364,0.0022054242293439883,0.6484524015952835
1670000,5,327952,400000,0.012955814925373232,306352.08546352386,0.0022078372576495747,0.6486437039566766
1675000,5,332952,400000,0.01000059104477613,311518.58075237274,0.0022082917475701428,0.6494299478603522
1680000,6,2440,400000,0.010000000000000009,2589.5563938617706,0.002166608273033549,0.7450819672131147
1685000,6,7440,400000,0.010000000000000009,7785.724469542503,0.0023245022173326896,0.7431451612903226
1690000,6,12440,400000,0.010000000000000009,12763.03757739067,0.0024053950184779135,0.730064308681672
1695000,6,17440,400000,0.010000000000000009,18395.474965810776,0.002405153833234356,0.750802752293578
1700000,6,22440,400000,0.010000000000000009,23769.136734724045,0.002460048770181417,0.7510249554367201
1705000,6,27440,400000,0.010000000000000009,28233.810344457626,0.0025003362852143622,0.7295189504373177
1710000,6,32440,400000,0.010000000000000009,32715.196817159653,0.0025058757740545313,0.7149506781750925
1715000,6,37440,400000,0.010000000000000009,37105.07916903496,0.0024986293875442172,0.7020833333333333
1720000,6,42440,400000,0.010000000000000009,41812.625170230865,0.0025001087004074044,0.6977379830348728
1725000,6,47440,400000,0.010000000000000009,46298.098588228226,0.0024929882968703,0.6911467116357505
1730000,6,52440,400000,0.010000000000000009,50777.594935536385,0.0024793579571424063,0.6855644546147979
1735000,6,57440,400000,0.010000000000000009,55533.75966954231,0.0024599134164405836,0.6840529247910864
1740000,6,62440,400000,0.010000000000000009,59956.92463409901,0.0024537938728298836,0.6793561819346573
1745000,6,67440,400000,0.010000000000000009,64411.074684500694,0.0024346561773991833,0.6756524317912218
1750000,6,72440,400000,0.010000000000000009,68903.30183947086,0.0024163455655518687,0.6731225842076201
1755000,6,77440,400000,0.010000000000000009,73588.03965628147,0.002411314695186136,0.6725852272727273
1760000,6,82440,400000,0.010000000000000009,78000.66064667702,0.002396364968091656,0.6696991751576904
1765000,6,87440,400000,0.010000000000000009,82539.65302038193,0.0023835307422585537,0.6681038426349497
1770000,6,92440,400000,0.010000000000000009,87200.23401606083,0.002391297086353702,0.6674167027260925
1775000,6,97440,400000,0.010000000000000009,92706.35615026951,0.0023810770783969995,0.6730398193760263
1780000,6,102440,400000,0.010000000000000009,98699.79658341408,0.0023712701696288344,0.6816282702069504
1785000,6,107440,400000,0.010000000000000009,103570.80473923683,0.002359638409506493,0.6820457930007446
1790000,6,112440,400000,0.010000000000000009,108744.18424224854,0.0023553645288287945,0.6840537175382426
1795000,6,117440,400000,0.010000000000000009,113938.06624174118,0.002350458532761483,0.6861886920980926
1800000,6,122440,400000,0.010000000000000009,118940.92627000809,0.002350459981865402,0.6867690297288468
1805000,6,127440,400000,0.010000000000000009,123971.73600792885,0.0023487328158730294,0.6874136848713119
1810000,6,132440,400000,0.010000000000000009,129048.66708183289,0.0023441685775033097,0.6885155542132286
1815000,6,137440,400000,0.010000000000000009,134141.00623571873,0.002340780176794474,0.6894935972060535
1820000,6,142440,400000,0.010000000000000009,140228.07396495342,0.002339316050810812,0.6953383880932322
1825000,6,147440,400000,0.010000000000000009,146251.5517232418,0.0023385451854084174,0.700366250678242
1830000,6,152440,400000,0.010000000000000009,150644.30647432804,0.0023455972699743858,0.697533455785883
1835000,6,157440,400000,0.010000000000000009,155135.73965215683,0.0023448703189809217,0.6952045223577236
1840000,6,162440,400000,0.010000000000000009,160255.66766119003,0.0023465375285482994,0.6957276532873676
1845000,6,167440,400000,0.010000000000000009,164318.71589899063,0.002342633415972657,0.6918597706641185
1850000,6,172440,400000,0.010000000000000009,168280.79247772694,0.0023387970173776623,0.6877058687079564
1855000,6,177440,400000,0.010000000000000009,172947.69264233112,0.0023379761534160146,0.6864630297565374
1860000,6,182440,400000,0.010000000000000009,177847.579508543,0.0023403715445352666,0.686165314623986
1865000,6,187440,400000,0.010000000000000009,182417.25682651997,0.002340430598996424,0.6846030729833547
1870000,6,192440,400000,0.010000000000000009,186999.25544786453,0.002339814087456807,0.6831583870297235
1875000,6,197440,400000,0.010000000000000009,191917.45459854603,0.0023403099484198904,0.6829467179902755
1880000,6,202440,400000,0.010000000000000009,196963.9030609131,0.0023435441326535534,0.6832147796878087
1885000,6,207440,400000,0.010000000000000009,201601.29603242874,0.0023417386650982377,0.6820622830698033
1890000,6,212440,400000,0.010000000000000009,206416.9326082468,0.0023412602860415884,0.6814677085294671
1895000,6,217440,400000,0.010000000000000009,211331.5951281786,0.002335511762869295,0.6813603752759382
1900000,6,222440,400000,0.010000000000000009,216153.4356878996,0.0023292002397878133,0.6810240963855422
1905000,6,227440,400000,0.010000000000000009,221270.14777863026,0.0023263170406553264,0.6815731621526556
1910000,6,232440,400000,0.010000000000000009,226368.0802334547,0.002320413681874613,0.6817501290655653
1915000,6,237440,400000,0.010000000000000009,230923.46874558926,0.0023173697675630896,0.6806014150943396
1920000,6,242440,400000,0.010000000000000009,235727.0123206377,0.002314523052464489,0.6800775449595776
1925000,6,247440,400000,0.010000000000000009,240780.9717284441,0.002310641714713318,0.6802901713546718
1930000,6,252440,400000,0.010000000000000009,245551.36470210552,0.002304222063144591,0.6797456821422913
1935000,6,257440,400000,0.010000000000000009,250083.60787570477,0.002299408606602521,0.6786668738346799
1940000,6,262440,400000,0.010000000000000009,255253.63480257988,0.0022948384855984443,0.679320987654321
1945000,6,267440,400000,0.010000000000000009,260464.00440490246,0.002292934517678951,0.6799244690397847
1950000,6,272440,400000,0.010000000000000009,265395.4490041733,0.002289165181943015,0.6798083981794156
1955000,6,277440,400000,0.010000000000000009,270387.978351593,0.0022837647385312754,0.6799380046136102
1960000,6,282440,400000,0.010000000000000009,275538.3164689541,0.002279383412896768,0.6803922957088231
1965000,6,287440,400000,0.010000000000000009,280287.5298811197,0.0022755082671835126,0.6798810186473699
1970000,6,292440,400000,0.010000000000000009,285450.6674745083,0.0022721485284121446,0.6803104910408972
1975000,6,297440,400000,0.010000000000000009,290569.57535016537,0.0022696428941599875,0.680570871436256
1980000,6,302440,400000,0.010000000000000009,295724.9167691469,0.002266572784752763,0.6809218357360137
1985000,6,307440,400000,0.010000000000000009,300784.88139367104,0.002264748262386472,0.6809816549570648
1990000,6,312440,400000,0.010000000000000009,305721.0033477545,0.0022641302093348867,0.6807899116630393
1995000,6,317440,400000,0.010000000000000009,310913.62820506096,0.0022621137042847296,0.6811743951612903
2000000,6,322440,400000,0.010000000000000009,315949.9818716049,0.0022590752216178817,0.681212008435678
2005000,6,327440,400000,0.010000000000000009,320818.4882042408,0.002256249855114367,0.680903371610066
2010000,6,332440,400000,0.010000000000000009,325961.6374799013,0.0022530585572707647,0.6811845746600891
2015000,7,1928,400000,0.010000000000000009,2017.3980164527893,0.002114719197066371,0.7396265560165975
2020000,7,6928,400000,0.010000000000000009,7093.147085547447,0.002284421967202354,0.7279157043879908
2025000,7,11928,400000,0.010000000000000009,12165.81528878212,0.0023047005349523383,0.7253521126760564
2030000,7,16928,400000,0.010000000000000009,17441.265484571457,0.0022911296437671557,0.7338137996219282
2035000,7,21928,400000,0.010000000000000009,23063.257692337036,0.0022848321549486395,0.7459412623130245
2040000,7,26928,400000,0.010000000000000009,27505.821489691734,0.0022884784629826293,0.7245617944147356
2045000,7,31928,400000,0.010000000000000009,31986.532758831978,0.0022925221855784462,0.7106614883487847
2050000,7,36928,400000,0.010000000000000009,36456.580810666084,0.0022823180673940584,0.6997671143847487
2055000,7,41928,400000,0.010000000000000009,41059.03507101536,0.002284259360679861,0.693689181453921
2060000,7,46928,400000,0.010000000000000009,45626.71939957142,0.002286623377418335,0.6886933174224343
2065000,7,51928,400000,0.010000000000000009,50159.21932375431,0.0022829220132140966,0.6841203204436913
2070000,7,56928,400000,0.010000000000000009,54865.34323143959,0.0022772121448715443,0.6823004496908376
2075000,7,61928,400000,0.010000000000000009,59274.23389065266,0.002293746720013288,0.6774802997028808
2080000,7,66928,400000,0.010000000000000009,63780.70034742355,0.0022936911983415416,0.6745158976810901
2085000,7,71928,400000,0.010000000000000009,68226.68253684044,0.002287134630125467,0.671532643754866
2090000,7,76928,400000,0.010000000000000009,72892.1404260397,0.0022895591453564817,0.6709130615640599
2095000,7,81928,400000,0.010000000000000009,77373.93173313141,0.0022831753208665665,0.6687091104384337
2100000,7,86928,400000,0.010000000000000009,81939.6071614027,0.002284181567907919,0.6673338855144487
2105000,7,91928,400000,0.010000000000000009,86628.93747961521,0.0022833905100203586,0.6669458706814029
2110000,7,96928,400000,0.010000000000000009,91863.19175732136,0.002285807796171924,0.6706421261142291
2115000,7,101928,400000,0.010000000000000009,98001.72865831852,0.002292260066712757,0.6804312848285063
2120000,7,106928,400000,0.010000000000000009,102808.82656180859,0.002298019639046222,0.6804578781984139
2125000,7,111928,400000,0.010000000000000009,107913.52887046337,0.002295251175769007,0.6821170752626688
2130000,7,116928,400000,0.010000000000000009,113129.5312461853,0.002300406019019455,0.6844040777230432
2135000,7,121928,400000,0.010000000000000009,118165.60773050785,0.002299177303360042,0.6852404697854472
2140000,7,126928,400000,0.010000000000000009,123269.08623051643,0.0022973721472717462,0.6863182276566242
2145000,7,131928,400000,0.010000000000000009,128353.14520800114,0.002298905654455617,0.6875113698380935
2150000,7,136928,400000,0.010000000000000009,133288.83042633533,0.0022957521401861546,0.6877117901378826
2155000,7,141928,400000,0.010000000000000009,139433.05900406837,0.0022976557095405665,0.6939715912293557
2160000,7,146928,400000,0.010000000000000009,145703.54845237732,0.002299729299306078,0.7002885767178482
2165000,7,151928,400000,0.010000000000000009,150111.05119895935,0.0023014656728240486,0.6974685377283977
2170000,7,156928,400000,0.010000000000000009,154658.13498175144,0.0023023893595890414,0.6953762234910277
2175000,7,161928,400000,0.010000000000000009,159732.62928271294,0.0023027099998689333,0.6956486833654464
2180000,7,166928,400000,0.010000000000000009,163884.65272450447,0.0023014782475643076,0.6921367296079747
2185000,7,171928,400000,0.010000000000000009,167911.74811708927,0.0023058236905223535,0.6882241403378159
2190000,7,176928,400000,0.010000000000000009,172484.21858024597,0.002306899122042364,0.6866126333875927
2195000,7,181928,400000,0.010000000000000009,177449.4493200779,0.0023051496130038415,0.6865902994591266
2200000,7,186928,400000,0.010000000000000009,182037.6665418148,0.002306840365657997,0.6850498587691518
2205000,7,191928,400000,0.010000000000000009,186687.992462039,0.0023056089131375714,0.6838918761202117
2210000,7,196928,400000,0.010000000000000009,191566.50672090054,0.002305509619097594,0.6835239275268118
2215000,7,201928,400000,0.010000000000000009,196666.82757139206,0.0023094352383976535,0.6839616100788399
2220000,7,206928,400000,0.010000000000000009,201374.89268696308,0.0023103273148200607,0.6830395113276115
2225000,7,211928,400000,0.010000000000000009,206126.77806854248,0.002306191213541287,0.682170359744819
2230000,7,216928,400000,0.010000000000000009,211091.50432264805,0.002302323485312179,0.6821664331022275
2235000,7,221928,400000,0.010000000000000009,215892.58639132977,0.002300185116390914,0.6816940629393317
2240000,7,226928,400000,0.010000000000000009,221011.456012249,0.002298095626930273,0.6821899457096524
2245000,7,231928,400000,0.010000000000000009,226143.55738055706,0.0022943064762683788,0.6825135386844193
2250000,7,236928,400000,0.010000000000000009,230734.07609331608,0.0022960634800490115,0.6813673352242031
2255000,7,241928,400000,0.010000000000000009,235494.4812902212,0.0022928024935695095,0.680735590754274
2260000,7,246928,400000,0.010000000000000009,240617.5287169218,0.002290819619422366,0.6811499708417028
2265000,7,251928,400000,0.010000000000000009,245467.6109893322,0.00228700873970388,0.6807857800641454
2270000,7,256928,400000,0.010000000000000009,250044.37680733204,0.002286710226623622,0.6797507472910699
2275000,7,261928,400000,0.010000000000000009,255137.50410735607,0.0022845361368282182,0.6801831037537033
2280000,7,266928,400000,0.010000000000000009,260438.0229138136,0.0022825303592084608,0.6809926272253192
2285000,7,271928,400000,0.010000000000000009,265381.3650535345,0.0022803217365029815,0.680915536465535
2290000,7,276928,400000,0.010000000000000009,270341.67847037315,0.0022773241639618695,0.6809026172868038
2295000,7,281928,400000,0.010000000000000009,275451.82727634907,0.002276365487472991,0.6812377628330638
2300000,7,286928,400000,0.010000000000000009,280260.77445340157,0.002274478428862353,0.6808572185356605
2305000,7,291928,400000,0.010000000000000009,285395.6775839329,0.002278360223809877,0.6811850867337151
2310000,7,296928,400000,0.010000000000000009,290496.2575546503,0.002278664248652281,0.6813941426877896
2315000,7,301928,400000,0.010000000000000009,295609.7143675089,0.002276592350232783,0.6816426432791924
2320000,7,306928,400000,0.010000000000000009,300632.15165388584,0.00227555056035157,0.681602851483084
2325000,7,311928,400000,0.010000000000000009,305456.7004377842,0.002276313164979332,0.6811539842527763
2330000,7,316928,400000,0.010000000000000009,310630.27738392353,0.0022747994114328254,0.6815175686591276
2335000,7,321928,400000,0.010000000000000009,315666.6992367506,0.00227359047393382,0.6815281677890709
2340000,7,326928,400000,0.010000000000000009,320559.3181504011,0.0022716016929267406,0.6812784466304508
2345000,7,331928,400000,0.010000000000000009,325604.7295744419,0.002269443290010187,0.6813555951893182
2350000,8,1416,400000,0.010000000000000009,1575.2365304231644,0.0022048544047247767,0.7838983050847458
2355000,8,6416,400000,0.010000000000000009,6912.380183696747,0.0022913019494985305,0.7660536159600998
2360000,8,11416,400000,0.010000000000000009,11771.865019440651,0.0023317615979878683,0.7338822704975473
2365000,8,16416,400000,0.010000000000000009,17082.797562360764,0.0023093396586213216,0.7406798245614035
2370000,8,21416,400000,0.010000000000000009,22486.654054403305,0.0023295348299803833,0.7439764661935002
2375000,8,26416,400000,0.010000000000000009,26948.793425798416,0.0023681801944288668,0.7231602059357964
2380000,8,31416,400000,0.010000000000000009,31384.579266905785,0.0023545082089033204,0.7081741787624141
2385000,8,36416,400000,0.010000000000000009,35816.7761054039,0.002346384602632975,0.6966168717047452
2390000,8,41416,400000,0.010000000000000009,40415.586718678474,0.0023430108776103117,0.6907958276994398
2395000,8,46416,400000,0.010000000000000009,45058.52690446377,0.0023324242976001004,0.6870906583936573
2400000,8,51416,400000,0.010000000000000009,49565.3175483942,0.0023227342230972745,0.6822195425548467
2405000,8,56416,400000,0.010000000000000009,54310.40689265728,0.0023155701501593254,0.6810124787294385
2410000,8,61416,400000,0.010000000000000009,58813.92224287987,0.002318087113243624,0.6772502279536278
2415000,8,66416,400000,0.010000000000000009,63325.007954478264,0.002316076845499565,0.6742200674536256
2420000,8,71416,400000,0.010000000000000009,67734.49531149864,0.002305461663240558,0.6709280833426683
2425000,8,76416,400000,0.010000000000000009,72499.61657762527,0.002296543095206752,0.6712992043551089
2430000,8,81416,400000,0.010000000000000009,76988.41633760929,0.0022880564317055165,0.6691190920703547
2435000,8,86416,400000,0.010000000000000009,81501.90700125694,0.0022763213168743215,0.6672838363266062
2440000,8,91416,400000,0.010000000000000009,86179.20001769066,0.0022630046530226857,0.666885446748928
2445000,8,96416,400000,0.010000000000000009,91463.87487840652,0.002252674920558458,0.670874128775307
2450000,8,101416,400000,0.010000000000000009,97727.06018435955,0.0022492399224076434,0.6816675869685257
2455000,8,106416,400000,0.010000000000000009,102524.4911248684,0.0022453115786136226,0.6815140580363855
2460000,8,111416,400000,0.010000000000000009,107599.47265589237,0.0022397342503154864,0.682980900409277
2465000,8,116416,400000,0.010000000000000009,112783.23599040508,0.0022378909984489197,0.6850518829026938
2470000,8,121416,400000,0.010000000000000009,117864.55066800117,0.002234298722143098,0.6861863345852276
2475000,8,126416,400000,0.010000000000000009,122959.76794338226,0.0022307836878748353,0.6871677635742311
2480000,8,131416,400000,0.010000000000000009,128047.49142491817,0.002228204748903348,0.6883256224508432
2485000,8,136416,400000,0.010000000000000009,133012.63627958298,0.0022277107070642274,0.6886802134646962
2490000,8,141416,400000,0.010000000000000009,139152.61885225773,0.002226419256102399,0.6948647960626804
2495000,8,146416,400000,0.010000000000000009,145382.80126369,0.002229361048065315,0.7010367719374931
2500000,8,151416,400000,0.010000000000000009,149980.31516897678,0.002225991722862824,0.69901463517726
2505000,8,156416,400000,0.010000000000000009,154514.91563987732,0.0022262537236350604,0.6968021174304418
2510000,8,161416,400000,0.010000000000000009,159513.16243362427,0.002224993204817013,0.6967029290776627
2515000,8,166416,400000,0.010000000000000009,163865.36513876915,0.002223946398817042,0.6940017786751274
2520000,8,171416,400000,0.010000000000000009,167835.33098328114,0.0022220695819338394,0.6897547486815699
2525000,8,176416,400000,0.010000000000000009,172283.2182853222,0.0022198173083140755,0.687613368401959
2530000,8,181416,400000,0.010000000000000009,177248.93208420277,0.00221799458898839,0.6875468536402523
2535000,8,186416,400000,0.010000000000000009,181852.5495634079,0.002217821717903304,0.6860462621234229
2540000,8,191416,400000,0.010000000000000009,186539.81130981445,0.0022171321491344285,0.6849584151795043
2545000,8,196416,400000,0.010000000000000009,191375.89833784103,0.002217472300850837,0.6843892554578038
2550000,8,201416,400000,0.010000000000000009,196536.56198823452,0.0022198479025219093,0.6850001985939548
2555000,8,206416,400000,0.010000000000000009,201209.23835527897,0.002220811134758245,0.6839295403457096
2560000,8,211416,400000,0.010000000000000009,205884.67592930794,0.002222097352805459,0.6828669542513338
2565000,8,216416,400000,0.010000000000000009,210931.96279895306,0.0022202204960895563,0.6831010646162945
2570000,8,221416,400000,0.010000000000000009,215655.74921500683,0.0022198457706815587,0.682367127940167
2575000,8,226416,400000,0.010000000000000009,220799.65686619282,0.0022206444831404815,0.6829552681789273
2580000,8,231416,400000,0.010000000000000009,225965.83272206783,0.0022187037799377084,0.6834142842327238
2585000,8,236416,400000,0.010000000000000009,230593.8595211506,0.0022164956206654285,0.6823649837574445
2590000,8,241416,400000,0.010000000000000009,235268.7165323496,0.0022147171014708154,0.6814958412035657
2595000,8,246416,400000,0.010000000000000009,240359.53293132782,0.002216056368257512,0.6818307252775794
2600000,8,251416,400000,0.010000000000000009,245232.751506567,0.002213928608198386,0.6814482769593025
2605000,8,256416,400000,0.010000000000000009,249796.33116030693,0.002213718222112014,0.6804099588169225
2610000,8,261416,400000,0.010000000000000009,254750.8029512167,0.0022151223509298892,0.680459497505891
2615000,8,266416,400000,0.010000000000000009,260032.3247680664,0.0022144421127166156,0.681227854182932
2620000,8,271416,400000,0.010000000000000009,264990.6290308237,0.002214745975277023,0.6811757597193975
2625000,8,276416,400000,0.010000000000000009,269946.35204422474,0.0022140267586342253,0.6811472563093308
2630000,8,281416,400000,0.010000000000000009,275038.4848386049,0.0022106547906918035,0.681421809705205
2635000,8,286416,400000,0.010000000000000009,279838.56902611256,0.0022111079600267876,0.6810548293391431
2640000,8,291416,400000,0.010000000000000009,284941.31881678104,0.002210932587268708,0.6812975265599692
2645000,8,296416,400000,0.010000000000000009,290033.52822327614,0.0022108929442826533,0.6814780578646227
2650000,8,301416,400000,0.010000000000000009,295173.3549693823,0.0022108830889230355,0.6817886243596889
2655000,8,306416,400000,0.010000000000000009,300333.94031107426,0.002212418833472268,0.6820596835674377
2660000,8,311416,400000,0.010000000000000009,305170.3444957733,0.0022127524534709623,0.6816380661237701
2665000,8,316416,400000,0.010000000000000009,310401.5094989538,0.002212721426618994,0.6820988824838188
2670000,8,321416,400000,0.010000000000000009,315553.528416872,0.0022121074193081056,0.6823524653408667
2675000,8,326416,400000,0.010000000000000009,320439.12930619717,0.002211170464145228,0.6820407087887849
2680000,8,331416,400000,0.010000000000000009,325413.7187939882,0.002212503686687599,0.6819525913051875
2685000,9,904,400000,0.010000000000000009,1022.8105274438858,0.002329748730621799,0.7986725663716814
2690000,9,5904,400000,0.010000000000000009,6441.281532764435,0.002633108861094024,0.7755758807588076
2695000,9,10904,400000,0.010000000000000009,11289.050974607468,0.0028286519657274,0.7373440939104916
2700000,9,15904,400000,0.010000000000000009,16058.922504067421,0.003141491217236257,0.718875754527163
2705000,9,20904,400000,0.010000000000000009,21894.794302344322,0.0033410889056137965,0.742011098354382
